rootIdx	rootAuth	nodeIdx1	nodeAuth1	nodeIdx2	nodeAuth2	nodeIdx3	nodeAuth3	nodeIdx4	nodeAuth4	nodeIdx5	nodeAuth5	nodeIdx6	nodeAuth6	nodeIdx7	nodeAuth7	nodeIdx8	nodeAuth8	nodeIdx9	nodeAuth9	nodeIdx10	nodeAuth10	nodeIdx11	nodeAuth11	nodeIdx12	nodeAuth12	nodeIdx13	nodeAuth13	nodeIdx14	nodeAuth14	nodeIdx15	nodeAuth15	nodeIdx16	nodeAuth16	nodeIdx17	nodeAuth17	nodeIdx18	nodeAuth18	nodeIdx19	nodeAuth19
42174.0	196333	42175.0	196333	42177.0	196333.0	42180.0	196333.0	42185.0	196333.0	42188.0	196333.0	42190.0	196333.0	42192.0	196333.0	43451.0	116734.0																						
42174.0	196333	42175.0	196333	42177.0	196333.0	42180.0	196333.0	42185.0	196333.0	42188.0	196333.0	42190.0	196333.0	43712.0	198122.0																								
42174.0	196333	42175.0	196333	42177.0	196333.0	42180.0	196333.0	42185.0	196333.0	42188.0	196333.0	42190.0	196333.0	43770.0	198122.0																								
42174.0	196333	42175.0	196333	42177.0	196333.0	42180.0	196333.0	42185.0	196333.0	42188.0	196333.0	42190.0	196333.0	42192.0	196333.0	42198.0	196333.0	44340.0	175792.0																				
42174.0	196333	42175.0	196333	42177.0	196333.0	42180.0	196333.0	42185.0	196333.0	42188.0	196333.0	42190.0	196333.0	42192.0	196333.0	42198.0	196333.0	44360.0	199202.0																				
42174.0	196333	42175.0	196333	42177.0	196333.0	42180.0	196333.0	42185.0	196333.0	42188.0	196333.0	42190.0	196333.0	42192.0	196333.0	42198.0	196333.0	44481.0	155221.0																				
42174.0	196333	42175.0	196333	42177.0	196333.0	42180.0	196333.0	42185.0	196333.0	42188.0	196333.0	42190.0	196333.0	42192.0	196333.0	42198.0	196333.0	42512.0	154179.0	43324.0	166263.0	43328.0	166263.0	44497.0	198465.0														
42174.0	196333	42175.0	196333	42177.0	196333.0	42180.0	196333.0	42185.0	196333.0	42188.0	196333.0	42190.0	196333.0	42192.0	196333.0	42198.0	196333.0	42512.0	154179.0	44961.0	164100.0																		
42174.0	196333	42175.0	196333	42177.0	196333.0	42180.0	196333.0	42185.0	196333.0	42188.0	196333.0	42190.0	196333.0	42192.0	196333.0	42198.0	196333.0	44530.0	164100.0	44985.0	164100.0																		
42174.0	196333	42175.0	196333	42177.0	196333.0	42180.0	196333.0	42185.0	196333.0	42188.0	196333.0	42190.0	196333.0	42192.0	196333.0	42198.0	196333.0	45544.0	164100.0																				
42174.0	196333	42175.0	196333	42177.0	196333.0	42180.0	196333.0	42185.0	196333.0	42188.0	196333.0	42190.0	196333.0	42192.0	196333.0	42198.0	196333.0	45572.0	182442.0																				
42174.0	196333	42175.0	196333	42177.0	196333.0	42180.0	196333.0	42185.0	196333.0	42188.0	196333.0	42190.0	196333.0	45317.0	157449.0	45519.0	157449.0	45531.0	157449.0	45604.0	157449.0																		
42174.0	196333	42175.0	196333	42177.0	196333.0	42180.0	196333.0	42185.0	196333.0	42188.0	196333.0	42190.0	196333.0	42192.0	196333.0	42198.0	196333.0	42512.0	154179.0	45647.0	157449.0																		
42174.0	196333	42175.0	196333	42177.0	196333.0	42180.0	196333.0	42185.0	196333.0	42188.0	196333.0	42190.0	196333.0	42192.0	196333.0	42198.0	196333.0	45701.0	184902.0																				
42174.0	196333	42175.0	196333	42177.0	196333.0	42180.0	196333.0	42185.0	196333.0	42188.0	196333.0	42190.0	196333.0	42192.0	196333.0	42198.0	196333.0	46044.0	201290.0																				
42174.0	196333	42175.0	196333	42177.0	196333.0	42180.0	196333.0	42185.0	196333.0	42188.0	196333.0	42190.0	196333.0	42192.0	196333.0	42198.0	196333.0	42512.0	154179.0	46077.0	200080.0																		
42174.0	196333	42175.0	196333	42177.0	196333.0	42180.0	196333.0	42185.0	196333.0	42188.0	196333.0	42190.0	196333.0	46153.0	200080.0																								
42174.0	196333	42175.0	196333	42177.0	196333.0	42180.0	196333.0	42185.0	196333.0	42188.0	196333.0	42190.0	196333.0	42192.0	196333.0	42198.0	196333.0	46307.0	182636.0																				
42174.0	196333	42175.0	196333	42177.0	196333.0	42180.0	196333.0	42185.0	196333.0	42188.0	196333.0	42190.0	196333.0	42192.0	196333.0	42198.0	196333.0	46401.0	201863.0																				
42174.0	196333	46598.0	192517																																				
42174.0	196333	46615.0	192517	46634.0	192517.0	46654.0	192517.0																																
42174.0	196333	42175.0	196333	42177.0	196333.0	42180.0	196333.0	42185.0	196333.0	42188.0	196333.0	42190.0	196333.0	42192.0	196333.0	42198.0	196333.0	46661.0	192517.0																				
42174.0	196333	46690.0	192517																																				
42174.0	196333	42175.0	196333	42177.0	196333.0	42180.0	196333.0	42185.0	196333.0	42188.0	196333.0	42190.0	196333.0	42192.0	196333.0	42198.0	196333.0	47175.0	202788.0																				
42174.0	196333	42175.0	196333	42177.0	196333.0	42180.0	196333.0	42185.0	196333.0	42188.0	196333.0	42190.0	196333.0	42192.0	196333.0	42198.0	196333.0	47441.0	203018.0																				
42174.0	196333	42175.0	196333	42177.0	196333.0	42180.0	196333.0	42185.0	196333.0	42188.0	196333.0	42190.0	196333.0	42192.0	196333.0	42198.0	196333.0	47533.0	164100.0																				
42174.0	196333	42175.0	196333	42177.0	196333.0	42180.0	196333.0	42185.0	196333.0	42188.0	196333.0	42190.0	196333.0	42192.0	196333.0	42198.0	196333.0	47568.0	203403.0																				
42174.0	196333	42175.0	196333	42177.0	196333.0	42180.0	196333.0	42185.0	196333.0	42188.0	196333.0	42190.0	196333.0	42192.0	196333.0	42198.0	196333.0	48194.0	204247.0																				
42174.0	196333	42175.0	196333	42177.0	196333.0	42180.0	196333.0	42185.0	196333.0	42188.0	196333.0	42190.0	196333.0	42192.0	196333.0	42198.0	196333.0	48532.0	204729.0																				
42174.0	196333	42175.0	196333	42177.0	196333.0	42180.0	196333.0	42185.0	196333.0	42188.0	196333.0	42190.0	196333.0	42192.0	196333.0	42198.0	196333.0	49636.0	206358.0	49697.0	206358.0																		
42174.0	196333	42175.0	196333	42177.0	196333.0	42180.0	196333.0	42185.0	196333.0	42188.0	196333.0	42190.0	196333.0	42192.0	196333.0	42198.0	196333.0	58735.0	201773.0																				
42174.0	196333	42175.0	196333	42177.0	196333.0	42180.0	196333.0	42185.0	196333.0	42188.0	196333.0	42190.0	196333.0	42192.0	196333.0	42198.0	196333.0	42512.0	154179.0	61162.0	223136.0																		
42174.0	196333	42175.0	196333	42177.0	196333.0	42180.0	196333.0	42185.0	196333.0	42188.0	196333.0	42190.0	196333.0	42192.0	196333.0	42198.0	196333.0	42382.0	187109.0	61968.0	187740.0																		
42174.0	196333	42175.0	196333	42177.0	196333.0	42180.0	196333.0	42185.0	196333.0	42188.0	196333.0	42190.0	196333.0	42192.0	196333.0	42198.0	196333.0	65089.0	225058.0																				
42174.0	196333	42175.0	196333	42177.0	196333.0	42180.0	196333.0	42185.0	196333.0	42188.0	196333.0	42190.0	196333.0	42192.0	196333.0	42198.0	196333.0	42512.0	154179.0	66586.0	225058.0																		
42174.0	196333	42175.0	196333	42177.0	196333.0	42180.0	196333.0	42185.0	196333.0	42188.0	196333.0	42190.0	196333.0	42192.0	196333.0	42198.0	196333.0	42382.0	187109.0	69438.0	221184.0																		
42174.0	196333	42175.0	196333	42177.0	196333.0	42180.0	196333.0	42185.0	196333.0	42188.0	196333.0	42190.0	196333.0	42192.0	196333.0	42198.0	196333.0	42382.0	187109.0	74544.0	191061.0	75893.0	191061.0																
42253.0	186634	42259.0	186634																																				
42290.0	164724	42529.0	157984																																				
42290.0	164724	43815.0	159249																																				
42353.0	196530	42354.0	196530																																				
42372.0	163756	42527.0	179553	42537.0	179553.0	42541.0	179553.0	42960.0	179553.0																														
42403.0	163756	42465.0	196689																																				
42403.0	163756	42468.0	196689																																				
42403.0	163756	43756.0	179553																																				
42403.0	163756	43847.0	166263																																				
42403.0	163756	43812.0	157984	43855.0	157984.0	43857.0	157984.0	43881.0	157984.0	43889.0	157984.0																												
42403.0	163756	43812.0	157984	43855.0	157984.0	43857.0	157984.0	43881.0	157984.0	555702.0	157984.0	573965.0	157984.0																										
42426.0	158781	42927.0	157984	43018.0	157984.0	43021.0	157984.0	43029.0	157984.0																														
42426.0	158781	42927.0	157984	43018.0	157984.0	43021.0	157984.0	43033.0	157984.0																														
42430.0	163756	42431.0	195141																																				
42441.0	186057	43337.0	157984																																				
42496.0	196619	61733.0	222067																																				
42534.0	196619	61519.0	222067																																				
42536.0	196619	62717.0	222067																																				
42539.0	196619	62713.0	222067																																				
42540.0	196619	61491.0	222067																																				
42540.0	196619	61494.0	222067																																				
42540.0	196619	61741.0	222067																																				
42543.0	196619	61521.0	222067																																				
42553.0	196619	61516.0	222067																																				
42553.0	196619	62708.0	222067																																				
42582.0	196790	55496.0	215018																																				
42582.0	196790	172953.0	343425																																				
42608.0	168850	42613.0	168850	42712.0	154725.0	42715.0	154725.0	42721.0	154737.0	48056.0	168850.0	48068.0	168850.0																										
42609.0	100001	44524.0	169734																																				
42627.0	154939	42683.0	157984																																				
42627.0	154939	42911.0	197227																																				
42627.0	154939	42675.0	155221	42811.0	172376.0	42816.0	172376.0	42831.0	154939.0	42947.0	183290.0																												
42627.0	154939	42696.0	157984	202213.0	157984.0																																		
42627.0	154939	42696.0	157984	203049.0	157984.0																																		
42627.0	154939	211829.0	157984																																				
42627.0	154939	212126.0	157984																																				
42627.0	154939	212645.0	157984																																				
42627.0	154939	214262.0	157984																																				
42627.0	154939	497953.0	157984																																				
42627.0	154939	497977.0	157984																																				
42637.0	100001	43051.0	197464																																				
42637.0	100001	43986.0	197464																																				
42637.0	100001	46602.0	197464																																				
42664.0	186634	42665.0	186634																																				
42671.0	196925	42678.0	155221																																				
42802.0	161074	42803.0	161074	42805.0	161074.0																																		
42821.0	173227	42822.0	173227	42827.0	173227.0																																		
42821.0	173227	42822.0	173227	42829.0	173227.0																																		
42840.0	158461	42847.0	154939																																				
42855.0	158781	43190.0	158781	43247.0	116734.0																																		
42855.0	158781	43190.0	158781	43249.0	116734.0	43263.0	157984.0	43412.0	116734.0																														
42855.0	158781	43190.0	158781	43249.0	116734.0	43263.0	157984.0	43415.0	116734.0																														
42901.0	197218	42904.0	197218																																				
42918.0	159249	42936.0	197227																																				
42918.0	159249	43080.0	158461																																				
42918.0	159249	43297.0	154939																																				
42918.0	159249	43330.0	157984																																				
42924.0	168850	43781.0	157984																																				
42924.0	168850	43044.0	191117	43503.0	154737.0	43645.0	154106.0	44349.0	184902.0																														
42924.0	168850	44508.0	199376																																				
42924.0	168850	44977.0	183290																																				
42955.0	155850	43345.0	157984	43347.0	157984.0																																		
42955.0	155850	43616.0	155850																																				
42955.0	155850	43345.0	157984	43930.0	157984.0																																		
42987.0	159515	43036.0	157984	43041.0	157984.0																																		
42987.0	159515	43036.0	157984	43053.0	157984.0																																		
42987.0	159515	43036.0	157984	43066.0	157984.0	47041.0	157984.0																																
42987.0	159515	43036.0	157984	43066.0	157984.0	47051.0	157984.0																																
42987.0	159515	43036.0	157984	43066.0	157984.0	47085.0	157984.0																																
42987.0	159515	43036.0	157984	43061.0	157984.0	183790.0	157984.0																																
42997.0	196180	43179.0	196180																																				
43017.0	196776	98649.0	267069																																				
43017.0	196776	102600.0	271558																																				
43043.0	131246	43213.0	154939	43310.0	154939.0	43598.0	182636.0																																
43043.0	131246	44363.0	191450																																				
43043.0	131246	44417.0	191450																																				
43056.0	197474	43057.0	197474																																				
43096.0	177938	43097.0	177938	43099.0	177938.0	43101.0	177938.0																																
43115.0	159249	43125.0	157984																																				
43115.0	159249	43203.0	155972																																				
43115.0	159249	43634.0	182636																																				
43115.0	159249	43707.0	157984	43710.0	157984.0	43726.0	157984.0																																
43115.0	159249	43737.0	157984																																				
43137.0	159249	43245.0	158781																																				
43137.0	159249	43578.0	164724																																				
43216.0	158781	43221.0	158781																																				
43300.0	165483	43402.0	182636																																				
43314.0	165483	43567.0	165483																																				
43314.0	165483	50255.0	180245																																				
43350.0	164724	43378.0	157984	43475.0	157984.0																																		
43350.0	164724	45721.0	164724																																				
43354.0	197841	43365.0	197841																																				
43355.0	163285	43357.0	163285	43362.0	163285.0																																		
43355.0	163285	43666.0	163285	43668.0	163285.0	43670.0	163285.0	43674.0	163285.0	43744.0	163285.0																												
43359.0	164724	43594.0	159249																																				
43359.0	164724	44713.0	164724	44717.0	157984.0																																		
43359.0	164724	44713.0	164724	44723.0	157984.0																																		
43359.0	164724	44713.0	164724	44725.0	164724.0																																		
43397.0	190876	43400.0	190876																																				
43453.0	198019	43455.0	198023	43460.0	198023.0																																		
43453.0	198019	43455.0	198023	43462.0	198023.0																																		
43453.0	198019	43455.0	198023	43468.0	198023.0																																		
43454.0	177938	43458.0	177938																																				
43478.0	189017	45586.0	200080																																				
43482.0	161084	43488.0	161084																																				
43494.0	198063	43497.0	198063																																				
43512.0	198063	43516.0	198063	43519.0	198063.0																																		
43551.0	193531	46562.0	193531																																				
43569.0	197759	43572.0	198135																																				
43576.0	193531	69339.0	157984																																				
43626.0	131246	43700.0	154939	43864.0	183290.0																																		
43626.0	131246	45195.0	164724																																				
43641.0	198246	43650.0	198246																																				
43678.0	154939	43765.0	155221																																				
43681.0	161084	43715.0	161084																																				
43721.0	162612	43735.0	163285	43739.0	163285.0																																		
43721.0	162612	43728.0	162612	43779.0	162612.0	44160.0	163285.0	44162.0	163285.0	44170.0	163285.0	44181.0	163285.0																										
45513.0	165137	45521.0	162612	45524.0	162612.0																																		
43721.0	162612	43728.0	162612	155373.0	162612.0	155413.0	162612.0																																
43846.0	191117	44131.0	168850	44273.0	159249.0	1448637.0	219815.0																																
43896.0	159563	51714.0	202788																																				
43908.0	184902	43914.0	184902																																				
43909.0	131246	44271.0	157984																																				
43913.0	131246	43923.0	157984																																				
43913.0	131246	45179.0	164724	45482.0	179240.0																																		
43913.0	131246	45179.0	164724	47327.0	166738.0																																		
43918.0	154704	43919.0	154704	43932.0	184902.0																																		
43952.0	189784	43955.0	189784																																				
43965.0	159249	43981.0	159249	43990.0	155221.0																																		
43965.0	159249	43981.0	159249	43999.0	159249.0																																		
43970.0	131246	45455.0	154939																																				
44005.0	198188	44015.0	198188	44023.0	184902.0																																		
44049.0	198740	44050.0	198740	44057.0	198740.0	44062.0	198740.0																																
44099.0	198774	44680.0	199640																																				
44128.0	198805	2147181.0	260884																																				
44136.0	198743	44165.0	198869																																				
44178.0	186899	44185.0	198837																																				
44183.0	154939	44381.0	155221	45925.0	154939.0																																		
44190.0	131246	44214.0	157984																																				
44208.0	162612	53144.0	162612																																				
44210.0	197642	44236.0	184902																																				
44217.0	163285	44219.0	163285	44221.0	163285.0																																		
44217.0	163285	58342.0	163285																																				
44229.0	191117	44532.0	169734																																				
44288.0	163285	44290.0	163285	44292.0	163285.0	44298.0	163285.0																																
44288.0	163285	44290.0	163285	44292.0	163285.0	44302.0	163285.0																																
44408.0	162612	44915.0	163285	44920.0	163285.0	44922.0	163285.0	44927.0	163285.0	44929.0	163285.0	44931.0	163285.0	44933.0	163285.0	44936.0	163285.0																						
44408.0	162612	44915.0	163285	44920.0	163285.0	44922.0	163285.0	44927.0	163285.0	44929.0	163285.0	44931.0	163285.0	44933.0	163285.0	44938.0	162612.0	44940.0	163285.0																				
44312.0	199111	44375.0	199111																																				
44325.0	168850	44329.0	168850	44332.0	168850.0	46984.0	182636.0																																
44325.0	168850	44329.0	168850	44332.0	168850.0	399797.0	295477.0																																
44347.0	154106	45627.0	154106																																				
44415.0	191117	44528.0	169734																																				
44429.0	131246	56988.0	157984																																				
44429.0	131246	56992.0	157984																																				
44429.0	131246	57019.0	157984																																				
44429.0	131246	57038.0	157984	57043.0	157984.0	57071.0	157984.0	57279.0	157984.0	57721.0	157984.0																												
44429.0	131246	57038.0	157984	57043.0	157984.0	57071.0	157984.0	57279.0	157984.0	143261.0	157984.0																												
44462.0	159249	44469.0	159249																																				
44502.0	191117	44517.0	169734																																				
44502.0	191117	44511.0	168850	46113.0	182636.0																																		
44538.0	169734	44539.0	169734																																				
44544.0	198805	44548.0	157984																																				
44581.0	197386	44612.0	197386																																				
44636.0	199565	44639.0	199575																																				
44645.0	158781	44654.0	158781																																				
44662.0	195530	44668.0	199625																																				
44701.0	199675	44706.0	199681																																				
44729.0	157984	44731.0	157984																																				
44762.0	186424	44764.0	199753																																				
44789.0	199817	44863.0	157984	44873.0	157984.0	44880.0	157984.0																																
44817.0	199863	44819.0	196801																																				
44824.0	158781	44877.0	158215																																				
44824.0	158781	48444.0	179240																																				
44832.0	157984	502766.0	157984																																				
44844.0	184902	44851.0	184902	44896.0	157984.0	44899.0	157984.0																																
44857.0	199928	44859.0	199928																																				
44906.0	155850	45800.0	155850	47794.0	155850.0																																		
44909.0	192427	44953.0	192427	44973.0	192427.0	45251.0	192427.0	45295.0	192427.0																														
44924.0	199419	46032.0	199419																																				
44944.0	160773	460338.0	722218																																				
44959.0	180222	44997.0	166166	47200.0	180222.0																																		
44959.0	180222	44997.0	166166	47202.0	180222.0																																		
44968.0	189058	45002.0	200080																																				
45000.0	196317	309841.0	343426																																				
45060.0	193349	45358.0	154939	45441.0	154939.0																																		
45068.0	162612	45086.0	162612	47049.0	162612.0																																		
54589.0	165137	54595.0	165137																																				
45068.0	162612	45086.0	162612	54290.0	162612.0	61629.0	162612.0																																
45101.0	165483	46492.0	189047																																				
45101.0	165483	94466.0	261437																																				
45101.0	165483	269221.0	452897																																				
45101.0	165483	276597.0	452897																																				
45115.0	163285	45121.0	163285																																				
45130.0	163285	45131.0	163285	45133.0	163285.0																																		
45130.0	163285	45135.0	163285	45137.0	163285.0	45139.0	163285.0	45143.0	163285.0	45147.0	163285.0	45174.0	162612.0	50655.0	163285.0	50657.0	163285.0	50660.0	163285.0																				
45142.0	164113	45150.0	163285	45152.0	163285.0	45157.0	163285.0	45516.0	162612.0																														
45160.0	200316	45965.0	155221	46131.0	172376.0																																		
45165.0	177938	45167.0	177938	45169.0	177938.0	45171.0	177938.0	45193.0	177938.0																														
45177.0	177938	45184.0	177938																																				
45178.0	159004	45206.0	166263																																				
45178.0	159004	191605.0	365801	887910.0	365801.0																																		
45222.0	192427	45229.0	192427	45234.0	192427.0	45237.0	192427.0																																
45244.0	200071	45549.0	200071																																				
45254.0	183326	46143.0	191450																																				
45254.0	183326	46328.0	182442																																				
45265.0	172376	45268.0	172376																																				
45270.0	172376	45275.0	172376																																				
45290.0	161084	45579.0	161084																																				
45825.0	165137	45829.0	162612	45835.0	162612.0																																		
45332.0	166166	58608.0	163626																																				
45332.0	166166	137241.0	239948	137257.0	239948.0																																		
45332.0	166166	137241.0	239948	137957.0	239948.0																																		
45332.0	166166	445829.0	597453																																				
45332.0	166166	569493.0	827450																																				
45363.0	198583	45393.0	200541	2096657.0	2282057.0																																		
45388.0	179240	45403.0	179240																																				
45392.0	191117	45450.0	157984																																				
45392.0	191117	45868.0	166738																																				
45406.0	162900	58904.0	162900																																				
45409.0	154939	45429.0	155221	45661.0	155221.0	45888.0	154939.0	45979.0	155221.0																														
45409.0	154939	45429.0	155221	45661.0	155221.0	45888.0	154939.0	46122.0	172376.0	46126.0	172376.0	46133.0	172376.0																										
45410.0	162900	58897.0	162900																																				
45448.0	199060	63725.0	225484	63729.0	225484.0																																		
45474.0	184902	45593.0	184902																																				
45481.0	166166	97309.0	264885																																				
45481.0	166166	137569.0	244057																																				
45481.0	166166	233810.0	361842	233822.0	361842.0																																		
45496.0	155850	45538.0	179240	47381.0	154106.0																																		
45537.0	162679	46268.0	188337																																				
45555.0	200682	58991.0	155943																																				
45555.0	200682	59717.0	155943																																				
45555.0	200682	59719.0	155943																																				
45558.0	166166	45563.0	166166	46213.0	166166.0	46239.0	166166.0	47034.0	180222.0																														
45558.0	166166	64163.0	225484																																				
45619.0	164100	48522.0	202788																																				
45658.0	200663	45664.0	200663																																				
45659.0	158781	73366.0	192050																																				
45667.0	156308	45688.0	156308																																				
45670.0	198369	45677.0	198369	45682.0	198369.0																																		
45698.0	159249	45715.0	155221																																				
45698.0	159249	45711.0	164724	45727.0	159249.0	45729.0	155221.0																																
45698.0	159249	45711.0	164724	48452.0	179240.0																																		
45698.0	159249	50295.0	164100																																				
45698.0	159249	50400.0	157984	50407.0	157984.0	50409.0	157984.0	50415.0	157984.0	50428.0	157984.0	50431.0	157984.0	50489.0	157984.0																								
45698.0	159249	50400.0	157984	50407.0	157984.0	50409.0	157984.0	50415.0	157984.0	50428.0	157984.0	50431.0	157984.0	50517.0	157984.0																								
45698.0	159249	50400.0	157984	50407.0	157984.0	50409.0	157984.0	50415.0	157984.0	50428.0	157984.0	50431.0	157984.0	50537.0	157984.0																								
45698.0	159249	50400.0	157984	50407.0	157984.0	50409.0	157984.0	50415.0	157984.0	50428.0	157984.0	50431.0	157984.0	50569.0	157984.0																								
45735.0	191117	45756.0	191117	46913.0	116734.0	46932.0	184902.0																																
45735.0	191117	45756.0	191117	46915.0	116734.0	46965.0	191117.0	47738.0	116734.0																														
45759.0	195983	50090.0	195983																																				
45767.0	200966	45768.0	200966																																				
45778.0	163285	45780.0	163285	45783.0	163285.0	45787.0	163285.0	45789.0	163285.0	45793.0	163285.0	45798.0	163285.0	45803.0	163285.0																								
45827.0	155850	46052.0	155850																																				
45828.0	163285	45832.0	163285																																				
45848.0	155850	46005.0	155850																																				
45848.0	155850	51375.0	155850																																				
45874.0	166738	46232.0	201541																																				
45887.0	164100	45928.0	155813																																				
45892.0	164100	46115.0	155813																																				
45919.0	194019	45932.0	194019	46129.0	194019.0	46137.0	194019.0	46198.0	194019.0																														
45924.0	184902	45930.0	184902	46937.0	184902.0																																		
45962.0	155969	45975.0	157984																																				
45962.0	155969	90652.0	161880	90655.0	161880.0																																		
45987.0	159249	46013.0	157984																																				
45987.0	159249	46018.0	157984	46036.0	157984.0																																		
45987.0	159249	46668.0	198805	48304.0	164724.0																																		
45987.0	159249	48411.0	164100																																				
45987.0	159249	46668.0	198805	48505.0	179240.0																																		
45987.0	159249	48439.0	157984	48441.0	157984.0	48625.0	157984.0	48628.0	157984.0	48674.0	157984.0																												
45987.0	159249	48439.0	157984	48441.0	157984.0	171669.0	157984.0																																
45987.0	159249	48439.0	157984	48441.0	157984.0	172005.0	157984.0																																
46004.0	200966	46008.0	200966																																				
46007.0	191117	46027.0	201290																																				
46007.0	191117	46230.0	201541																																				
46085.0	164651	46411.0	178934																																				
46085.0	164651	46107.0	164651	46639.0	164651.0	46641.0	164651.0	47714.0	164651.0	47724.0	164651.0	47733.0	164651.0																										
46086.0	164651	46098.0	201290																																				
46086.0	164651	46109.0	164651	46652.0	164651.0	46844.0	164651.0	46846.0	164651.0	47003.0	184902.0																												
46086.0	164651	102091.0	239948	102101.0	239948.0	102114.0	239948.0	102129.0	239948.0	102148.0	239948.0	102151.0	239948.0	102158.0	239948.0																								
46136.0	155850	47779.0	155850																																				
46136.0	155850	124973.0	294325	416089.0	260884.0																																		
46141.0	172376	46145.0	172376	46147.0	172376.0	58015.0	172376.0	133382.0	297978.0																														
46189.0	155221	46190.0	155221	46711.0	154939.0	46726.0	155221.0																																
46192.0	161084	46221.0	161084																																				
46201.0	154939	46217.0	155221	46248.0	155221.0																																		
46252.0	198743	76485.0	100005																																				
46262.0	200331	48752.0	200331																																				
46293.0	159004	50088.0	159004																																				
46309.0	155850	46346.0	155850																																				
46331.0	200272	46829.0	202422																																				
46348.0	155850	47321.0	157984	47331.0	157984.0	47338.0	166738.0																																
46348.0	155850	46356.0	155850	50559.0	155850.0	1823117.0	1168890.0																																
46349.0	155813	46447.0	184902																																				
46349.0	155813	290642.0	155813																																				
46350.0	100002	46359.0	201779																																				
46363.0	201791	46364.0	201791																																				
46376.0	200121	48806.0	165561																																				
46380.0	167661	568377.0	841077																																				
46386.0	201830	46388.0	201830																																				
46397.0	162900	47215.0	162900																																				
46404.0	186634	46405.0	186634																																				
46404.0	186634	46408.0	186634																																				
46416.0	158781	46426.0	158781																																				
105194.0	261286	111965.0	265981	380021.0	219815.0																																		
46449.0	184902	46450.0	184902	46452.0	184902.0																																		
46457.0	189017	46462.0	201966																																				
46459.0	184902	46464.0	184902																																				
46460.0	198705	46466.0	198705																																				
46496.0	159249	46732.0	157984																																				
46496.0	159249	46742.0	157984	46759.0	157984.0																																		
46496.0	159249	46742.0	157984	46778.0	157984.0	48708.0	182636.0	48735.0	157984.0																														
46496.0	159249	46742.0	157984	46778.0	157984.0	48708.0	182636.0	48771.0	157984.0																														
46496.0	159249	50223.0	164100	52000.0	164100.0																																		
46496.0	159249	46742.0	157984	46778.0	157984.0	48708.0	182636.0	48739.0	157984.0	174362.0	157984.0																												
46496.0	159249	46742.0	157984	46778.0	157984.0	489266.0	191061.0																																
46496.0	159249	46742.0	157984	46778.0	157984.0	489558.0	191061.0																																
46529.0	155850	51016.0	155850																																				
46537.0	197524	49396.0	206015																																				
46537.0	197524	71389.0	157984	71444.0	157984.0																																		
46581.0	202103	46583.0	202103																																				
46644.0	178934	46790.0	201634	46792.0	201634.0																																		
46644.0	178934	46795.0	178934																																				
46644.0	178934	47027.0	201634																																				
46644.0	178934	116417.0	239948																																				
46644.0	178934	386889.0	597453																																				
46644.0	178934	387245.0	597453	387257.0	597453.0																																		
46645.0	178934	82566.0	249957																																				
46645.0	178934	48245.0	165483	199418.0	100008.0																																		
46671.0	178934	47519.0	165212																																				
46673.0	178934	46786.0	178934																																				
46673.0	178934	47032.0	166263	47044.0	166263.0																																		
46673.0	178934	47181.0	202788																																				
46673.0	178934	48204.0	165483	48209.0	165483.0																																		
46674.0	178934	70547.0	178934																																				
46674.0	178934	188281.0	178934																																				
46677.0	178934	46820.0	202401																																				
46677.0	178934	46798.0	166263	48901.0	205336.0																																		
46679.0	178934	46987.0	166263																																				
46679.0	178934	48614.0	200994																																				
46679.0	178934	48620.0	165483	49269.0	200994.0																																		
46679.0	178934	48620.0	165483	50127.0	165483.0	50130.0	165483.0	50140.0	165483.0																														
46679.0	178934	69794.0	178934	69796.0	178934.0																																		
46680.0	178934	46801.0	178934																																				
46680.0	178934	48849.0	165483	48861.0	165483.0																																		
46681.0	178934	47310.0	201634	47315.0	201634.0	47348.0	201634.0																																
46681.0	178934	46770.0	166263	46780.0	166263.0	59496.0	220820.0																																
46681.0	178934	67522.0	202246																																				
46683.0	178934	49097.0	178934																																				
46684.0	178934	46763.0	166263																																				
46684.0	178934	48912.0	178934	48914.0	178934.0																																		
46684.0	178934	515197.0	178934																																				
46684.0	178934	826462.0	178934																																				
46735.0	172750	46740.0	172750																																				
46772.0	168850	46776.0	168850	49235.0	183290.0	49244.0	183290.0																																
46772.0	168850	46776.0	168850	49537.0	179240.0																																		
46811.0	155850	46813.0	155850																																				
46824.0	163285	46825.0	163285																																				
46836.0	201029	46838.0	200994																																				
46875.0	168850	46884.0	168850																																				
46878.0	194019	46882.0	194019																																				
46936.0	199060	47945.0	202788																																				
46936.0	199060	48338.0	204462	48352.0	204482.0																																		
46943.0	200994	47213.0	202876																																				
46946.0	202578	47885.0	203577																																				
46946.0	202578	47893.0	203577																																				
46946.0	202578	47897.0	203577																																				
46967.0	157535	47039.0	202646																																				
47036.0	155850	47047.0	155850	47076.0	155850.0																																		
67323.0	171916	67326.0	171916																																				
47143.0	172376	47145.0	172376	47149.0	172376.0	47154.0	172376.0	47157.0	172376.0	47160.0	172376.0	895598.0	1132398.0																										
47143.0	172376	47145.0	172376	47149.0	172376.0	47154.0	172376.0	47157.0	172376.0	47160.0	172376.0	47258.0	155221.0	2051833.0	172376.0	2053577.0	219815.0																						
47166.0	172376	47167.0	172376	47171.0	172376.0	47173.0	172376.0																																
